          18
       40500
 non-polarized
    2.72500000    2.72500000    0.00000000
    2.72500000    0.00000000    2.72500000
    0.00000000    2.72500000    2.72500000
rcell x   rcell y   rcell z   i   j   H   S
   -5.4500    0.0000    0.0000       1       9    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       1      10   -0.02615703    0.00000000    0.00082403
   -5.4500    0.0000    0.0000       1      11   -0.12091632    0.00000000    0.00459367
   -5.4500    0.0000    0.0000       1      12    0.04030544    0.00000000   -0.00153122
   -5.4500    0.0000    0.0000       1      13    0.04030544    0.00000000   -0.00153122
   -5.4500    0.0000    0.0000       1      14   -0.58217990    0.00000000    0.03169743
   -5.4500    0.0000    0.0000       1      15    0.33612173    0.00000000   -0.01830052
   -5.4500    0.0000    0.0000       1      16    0.43663493    0.00000000   -0.02377307
   -5.4500    0.0000    0.0000       1      17    0.43663493    0.00000000   -0.02377307
   -5.4500    0.0000    0.0000       1      18   -0.14554498    0.00000000    0.00792436
   -5.4500    0.0000    0.0000       2       1    0.02326786    0.00000000   -0.00121539
   -5.4500    0.0000    0.0000       2       2    0.03148566    0.00000000   -0.00423492
   -5.4500    0.0000    0.0000       2       3    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       2       4    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       2       5    0.00020435    0.00000000   -0.00024727
   -5.4500    0.0000    0.0000       2       6   -0.00011798    0.00000000    0.00014276
   -5.4500    0.0000    0.0000       2       7    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       2       8    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       2       9    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       2      10    0.07224388    0.00000000   -0.00360622
   -5.4500    0.0000    0.0000       2      11    0.17551407    0.00000000   -0.01201095
   -5.4500    0.0000    0.0000       2      12   -0.06739542    0.00000000    0.00461207
   -5.4500    0.0000    0.0000       2      13   -0.06739542    0.00000000    0.00461207
   -5.4500    0.0000    0.0000       2      14    0.15247408    0.00000000   -0.02290345
   -5.4500    0.0000    0.0000       2      15   -0.08803095    0.00000000    0.01322331
   -5.4500    0.0000    0.0000       2      16   -0.17328258    0.00000000    0.02602913
   -5.4500    0.0000    0.0000       2      17   -0.17328258    0.00000000    0.02602913
   -5.4500    0.0000    0.0000       2      18    0.07347473    0.00000000   -0.01103679
   -5.4500    0.0000    0.0000       3       1    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       3       2    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       3       3   -0.00302651    0.00000000    0.00040707
   -5.4500    0.0000    0.0000       3       4    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       3       5    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       3       6    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       3       7   -0.00003329    0.00000000    0.00004028
   -5.4500    0.0000    0.0000       3       8    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       3       9    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       3      10   -0.02408129    0.00000000    0.00120207
   -5.4500    0.0000    0.0000       3      11   -0.06739542    0.00000000    0.00461207
   -5.4500    0.0000    0.0000       3      12   -0.00420706    0.00000000    0.00028790
   -5.4500    0.0000    0.0000       3      13    0.02246514    0.00000000   -0.00153736
   -5.4500    0.0000    0.0000       3      14   -0.14510792    0.00000000    0.02179696
   -5.4500    0.0000    0.0000       3      15    0.02934365    0.00000000   -0.00440777
   -5.4500    0.0000    0.0000       3      16   -0.06795011    0.00000000    0.01020693
   -5.4500    0.0000    0.0000       3      17    0.07347473    0.00000000   -0.01103679
   -5.4500    0.0000    0.0000       3      18    0.02265004    0.00000000   -0.00340231
   -5.4500    0.0000    0.0000       4       1    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       4       2    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       4       3    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       4       4   -0.00302651    0.00000000    0.00040707
   -5.4500    0.0000    0.0000       4       5    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       4       6    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       4       7    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       4       8   -0.00003329    0.00000000    0.00004028
   -5.4500    0.0000    0.0000       4       9    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       4      10   -0.02408129    0.00000000    0.00120207
   -5.4500    0.0000    0.0000       4      11   -0.06739542    0.00000000    0.00461207
   -5.4500    0.0000    0.0000       4      12    0.02246514    0.00000000   -0.00153736
   -5.4500    0.0000    0.0000       4      13   -0.00420706    0.00000000    0.00028790
   -5.4500    0.0000    0.0000       4      14   -0.09796631    0.00000000    0.01471572
   -5.4500    0.0000    0.0000       4      15    0.11099532    0.00000000   -0.01667284
   -5.4500    0.0000    0.0000       4      16    0.07347473    0.00000000   -0.01103679
   -5.4500    0.0000    0.0000       4      17   -0.06795011    0.00000000    0.01020693
   -5.4500    0.0000    0.0000       4      18    0.02265004    0.00000000   -0.00340231
   -5.4500    0.0000    0.0000       5       1   -0.00052763    0.00000000    0.00004209
   -5.4500    0.0000    0.0000       5       2   -0.00020435    0.00000000    0.00024727
   -5.4500    0.0000    0.0000       5       3    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       5       4    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       5       5    0.00005093    0.00000000    0.00000881
   -5.4500    0.0000    0.0000       5       6   -0.00002897    0.00000000   -0.00000501
   -5.4500    0.0000    0.0000       5       7    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       5       8    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       5       9    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       5      10   -0.00175208    0.00000000    0.00013051
   -5.4500    0.0000    0.0000       5      11   -0.00536794    0.00000000    0.00067062
   -5.4500    0.0000    0.0000       5      12    0.00284923    0.00000000   -0.00035595
   -5.4500    0.0000    0.0000       5      13    0.00231927    0.00000000   -0.00028975
   -5.4500    0.0000    0.0000       5      14   -0.00003895    0.00000000    0.00079662
   -5.4500    0.0000    0.0000       5      15    0.00002525    0.00000000   -0.00051641
   -5.4500    0.0000    0.0000       5      16    0.00013883    0.00000000   -0.00283938
   -5.4500    0.0000    0.0000       5      17    0.00008582    0.00000000   -0.00175511
   -5.4500    0.0000    0.0000       5      18   -0.00006395    0.00000000    0.00130789
   -5.4500    0.0000    0.0000       6       1    0.00030462    0.00000000   -0.00002430
   -5.4500    0.0000    0.0000       6       2    0.00011798    0.00000000   -0.00014276
   -5.4500    0.0000    0.0000       6       3    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       6       4    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       6       5   -0.00002897    0.00000000   -0.00000501
   -5.4500    0.0000    0.0000       6       6    0.00001748    0.00000000    0.00000302
   -5.4500    0.0000    0.0000       6       7    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       6       8    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       6       9    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       6      10    0.00101156    0.00000000   -0.00007535
   -5.4500    0.0000    0.0000       6      11    0.00309918    0.00000000   -0.00038718
   -5.4500    0.0000    0.0000       6      12   -0.00103306    0.00000000    0.00012906
   -5.4500    0.0000    0.0000       6      13   -0.00195098    0.00000000    0.00024374
   -5.4500    0.0000    0.0000       6      14    0.00002525    0.00000000   -0.00051641
   -5.4500    0.0000    0.0000       6      15   -0.00000979    0.00000000    0.00020032
   -5.4500    0.0000    0.0000       6      16   -0.00001894    0.00000000    0.00038731
   -5.4500    0.0000    0.0000       6      17   -0.00011076    0.00000000    0.00226533
   -5.4500    0.0000    0.0000       6      18    0.00003692    0.00000000   -0.00075511
   -5.4500    0.0000    0.0000       7       1    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       7       2    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       7       3    0.00003329    0.00000000   -0.00004028
   -5.4500    0.0000    0.0000       7       4    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       7       5    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       7       6    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       7       7   -0.00001276    0.00000000   -0.00000221
   -5.4500    0.0000    0.0000       7       8    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       7       9    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       7      10    0.00131406    0.00000000   -0.00009788
   -5.4500    0.0000    0.0000       7      11    0.00468841    0.00000000   -0.00058572
   -5.4500    0.0000    0.0000       7      12   -0.00014958    0.00000000    0.00001869
   -5.4500    0.0000    0.0000       7      13   -0.00173946    0.00000000    0.00021731
   -5.4500    0.0000    0.0000       7      14    0.00013883    0.00000000   -0.00283938
   -5.4500    0.0000    0.0000       7      15   -0.00001894    0.00000000    0.00038731
   -5.4500    0.0000    0.0000       7      16    0.00004203    0.00000000   -0.00085969
   -5.4500    0.0000    0.0000       7      17   -0.00008645    0.00000000    0.00176811
   -5.4500    0.0000    0.0000       7      18   -0.00001831    0.00000000    0.00037443
   -5.4500    0.0000    0.0000       8       1    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       8       2    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       8       3    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       8       4    0.00003329    0.00000000   -0.00004028
   -5.4500    0.0000    0.0000       8       5    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       8       6    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       8       7    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       8       8   -0.00001276    0.00000000   -0.00000221
   -5.4500    0.0000    0.0000       8       9    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       8      10    0.00131406    0.00000000   -0.00009788
   -5.4500    0.0000    0.0000       8      11    0.00468841    0.00000000   -0.00058572
   -5.4500    0.0000    0.0000       8      12   -0.00173946    0.00000000    0.00021731
   -5.4500    0.0000    0.0000       8      13   -0.00014958    0.00000000    0.00001869
   -5.4500    0.0000    0.0000       8      14    0.00008582    0.00000000   -0.00175511
   -5.4500    0.0000    0.0000       8      15   -0.00011076    0.00000000    0.00226533
   -5.4500    0.0000    0.0000       8      16   -0.00008645    0.00000000    0.00176811
   -5.4500    0.0000    0.0000       8      17    0.00004203    0.00000000   -0.00085969
   -5.4500    0.0000    0.0000       8      18   -0.00001831    0.00000000    0.00037443
   -5.4500    0.0000    0.0000       9       1    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       2    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       3    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       4    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       5    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       6    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000       9       7    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       8    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000       9       9    0.00000075    0.00000000    0.00000013
   -5.4500    0.0000    0.0000       9      10   -0.00043802    0.00000000    0.00003263
   -5.4500    0.0000    0.0000       9      11   -0.00173946    0.00000000    0.00021731
   -5.4500    0.0000    0.0000       9      12    0.00004986    0.00000000   -0.00000623
   -5.4500    0.0000    0.0000       9      13    0.00004986    0.00000000   -0.00000623
   -5.4500    0.0000    0.0000       9      14   -0.00006395    0.00000000    0.00130789
   -5.4500    0.0000    0.0000       9      15    0.00003692    0.00000000   -0.00075511
   -5.4500    0.0000    0.0000       9      16   -0.00001831    0.00000000    0.00037443
   -5.4500    0.0000    0.0000       9      17   -0.00001831    0.00000000    0.00037443
   -5.4500    0.0000    0.0000       9      18   -0.00000679    0.00000000    0.00013879
   -5.4500    0.0000    0.0000      10       1   -0.00002043    0.00000000    0.00000064
   -5.4500    0.0000    0.0000      10       2   -0.00021150    0.00000000    0.00001056
   -5.4500    0.0000    0.0000      10       3   -0.00004230    0.00000000    0.00000211
   -5.4500    0.0000    0.0000      10       4   -0.00004230    0.00000000    0.00000211
   -5.4500    0.0000    0.0000      10       5   -0.00000121    0.00000000    0.00000009
   -5.4500    0.0000    0.0000      10       6    0.00000070    0.00000000   -0.00000005
   -5.4500    0.0000    0.0000      10       7   -0.00000050    0.00000000    0.00000004
   -5.4500    0.0000    0.0000      10       8   -0.00000050    0.00000000    0.00000004
   -5.4500    0.0000    0.0000      10       9   -0.00000010    0.00000000    0.00000001
   -5.4500    0.0000    0.0000      10      10   -0.00069097    0.00000000    0.00002118
   -5.4500    0.0000    0.0000      10      11   -0.00746364    0.00000000    0.00027429
   -5.4500    0.0000    0.0000      10      12    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000      10      13    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000      10      14   -0.23191803    0.00000000    0.01204417
   -5.4500    0.0000    0.0000      10      15    0.13389794    0.00000000   -0.00695371
   -5.4500    0.0000    0.0000      10      16    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000      10      17    0.00000000    0.00000000   -0.00000000
   -5.4500    0.0000    0.0000      10      18    0.00000000    0.00000000    0.00000000
   -5.4500    0.0000    0.0000      11       1    0.00034145    0.00000000   -0.00001297
   -5.4500    0.0000    0.0000      11       2    0.00125846    0.00000000   -0.00008612
   -5.4500    0.0000    0.0000      11       3    0.00026883    0.00000000   -0.00001840
