          18
       40500
 non-polarized
    2.71550000    2.71550000    0.00000000
    2.71550000    0.00000000    2.71550000
    0.00000000    2.71550000    2.71550000
rcell x   rcell y   rcell z   i   j   H   S
    8.1465    0.0000   -2.7155      17      16    0.00000000    0.00000000   -0.00000000
    8.1465    0.0000   -2.7155      17      17   -0.00029376    0.00000000    0.00022801
    8.1465    0.0000   -2.7155      17      18   -0.00000000    0.00000000    0.00000000
    8.1465    0.0000   -2.7155      18       1   -0.00085234    0.00000000    0.00005715
    8.1465    0.0000   -2.7155      18       2    0.00088491    0.00000000   -0.00011423
    8.1465    0.0000   -2.7155      18       3    0.00027769    0.00000000   -0.00003585
    8.1465    0.0000   -2.7155      18       4   -0.00037938    0.00000000    0.00004897
    8.1465    0.0000   -2.7155      18       5   -0.00107188    0.00000000    0.00083195
    8.1465    0.0000   -2.7155      18       6    0.00028780    0.00000000   -0.00022338
    8.1465    0.0000   -2.7155      18       7   -0.00070044    0.00000000    0.00054365
    8.1465    0.0000   -2.7155      18       8    0.00072221    0.00000000   -0.00056055
    8.1465    0.0000   -2.7155      18       9    0.00026823    0.00000000   -0.00020819
    8.1465    0.0000   -2.7155      18      10    0.00000000    0.00000000   -0.00000000
    8.1465    0.0000   -2.7155      18      11   -0.00000000    0.00000000    0.00000000
    8.1465    0.0000   -2.7155      18      12    0.00011792    0.00000000   -0.00001522
    8.1465    0.0000   -2.7155      18      13    0.00000000    0.00000000   -0.00000000
    8.1465    0.0000   -2.7155      18      14    0.00000000    0.00000000   -0.00000000
    8.1465    0.0000   -2.7155      18      15   -0.00000000    0.00000000    0.00000000
    8.1465    0.0000   -2.7155      18      16   -0.00037189    0.00000000    0.00028865
    8.1465    0.0000   -2.7155      18      17   -0.00000000    0.00000000    0.00000000
    8.1465    0.0000   -2.7155      18      18    0.00002117    0.00000000   -0.00001643
    8.1465    2.7155    0.0000       1       1   -0.00000106    0.00000000    0.00000004
    8.1465    2.7155    0.0000       1       2    0.00000527    0.00000000   -0.00000025
    8.1465    2.7155    0.0000       1       3    0.00000176    0.00000000   -0.00000008
    8.1465    2.7155    0.0000       1       4    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       1       5   -0.00175800    0.00000000    0.00011787
    8.1465    2.7155    0.0000       1       6    0.00126873    0.00000000   -0.00008506
    8.1465    2.7155    0.0000       1       7   -0.00131850    0.00000000    0.00008840
    8.1465    2.7155    0.0000       1       8    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       1       9    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       1      10   -0.00000001    0.00000000    0.00000000
    8.1465    2.7155    0.0000       1      11    0.00000004    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       1      12    0.00000002    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       1      13    0.00000001    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       1      14   -0.00009031    0.00000000    0.00000606
    8.1465    2.7155    0.0000       1      15    0.00007300    0.00000000   -0.00000489
    8.1465    2.7155    0.0000       1      16   -0.00009483    0.00000000    0.00000636
    8.1465    2.7155    0.0000       1      17   -0.00003161    0.00000000    0.00000212
    8.1465    2.7155    0.0000       1      18   -0.00001355    0.00000000    0.00000091
    8.1465    2.7155    0.0000       2       1   -0.00000527    0.00000000    0.00000025
    8.1465    2.7155    0.0000       2       2    0.00001774    0.00000000   -0.00000125
    8.1465    2.7155    0.0000       2       3    0.00000622    0.00000000   -0.00000044
    8.1465    2.7155    0.0000       2       4    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       2       5   -0.00172190    0.00000000    0.00022227
    8.1465    2.7155    0.0000       2       6    0.00129373    0.00000000   -0.00016700
    8.1465    2.7155    0.0000       2       7   -0.00143882    0.00000000    0.00018573
    8.1465    2.7155    0.0000       2       8    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       2       9    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       2      10   -0.00000004    0.00000000    0.00000000
    8.1465    2.7155    0.0000       2      11    0.00000016    0.00000000   -0.00000001
    8.1465    2.7155    0.0000       2      12    0.00000007    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       2      13    0.00000002    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       2      14   -0.00008867    0.00000000    0.00001145
    8.1465    2.7155    0.0000       2      15    0.00007565    0.00000000   -0.00000977
    8.1465    2.7155    0.0000       2      16   -0.00010382    0.00000000    0.00001340
    8.1465    2.7155    0.0000       2      17   -0.00003461    0.00000000    0.00000447
    8.1465    2.7155    0.0000       2      18   -0.00001589    0.00000000    0.00000205
    8.1465    2.7155    0.0000       3       1   -0.00000176    0.00000000    0.00000008
    8.1465    2.7155    0.0000       3       2    0.00000622    0.00000000   -0.00000044
    8.1465    2.7155    0.0000       3       3    0.00000115    0.00000000   -0.00000008
    8.1465    2.7155    0.0000       3       4    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       3       5   -0.00080980    0.00000000    0.00010453
    8.1465    2.7155    0.0000       3       6    0.00043124    0.00000000   -0.00005567
    8.1465    2.7155    0.0000       3       7   -0.00016517    0.00000000    0.00002132
    8.1465    2.7155    0.0000       3       8    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       3       9    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       3      10   -0.00000002    0.00000000    0.00000000
    8.1465    2.7155    0.0000       3      11    0.00000007    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       3      12    0.00000002    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       3      13    0.00000001    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       3      14   -0.00005279    0.00000000    0.00000681
    8.1465    2.7155    0.0000       3      15    0.00003242    0.00000000   -0.00000419
    8.1465    2.7155    0.0000       3      16   -0.00003041    0.00000000    0.00000393
    8.1465    2.7155    0.0000       3      17   -0.00001589    0.00000000    0.00000205
    8.1465    2.7155    0.0000       3      18   -0.00000434    0.00000000    0.00000056
    8.1465    2.7155    0.0000       4       1    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       4       2    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       4       3    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       4       4   -0.00000093    0.00000000    0.00000007
    8.1465    2.7155    0.0000       4       5    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       4       6    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       4       7    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       4       8    0.00035375    0.00000000   -0.00004566
    8.1465    2.7155    0.0000       4       9    0.00011792    0.00000000   -0.00001522
    8.1465    2.7155    0.0000       4      10   -0.00000001    0.00000000    0.00000000
    8.1465    2.7155    0.0000       4      11    0.00000002    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       4      12    0.00000001    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       4      13   -0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       4      14   -0.00001513    0.00000000    0.00000195
    8.1465    2.7155    0.0000       4      15    0.00001508    0.00000000   -0.00000195
    8.1465    2.7155    0.0000       4      16   -0.00001589    0.00000000    0.00000205
    8.1465    2.7155    0.0000       4      17    0.00001196    0.00000000   -0.00000154
    8.1465    2.7155    0.0000       4      18    0.00000512    0.00000000   -0.00000066
    8.1465    2.7155    0.0000       5       1   -0.00175800    0.00000000    0.00011787
    8.1465    2.7155    0.0000       5       2    0.00172190    0.00000000   -0.00022227
    8.1465    2.7155    0.0000       5       3    0.00080980    0.00000000   -0.00010453
    8.1465    2.7155    0.0000       5       4    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       5       5   -0.00140646    0.00000000    0.00109163
    8.1465    2.7155    0.0000       5       6    0.00126291    0.00000000   -0.00098021
    8.1465    2.7155    0.0000       5       7   -0.00190748    0.00000000    0.00148050
    8.1465    2.7155    0.0000       5       8    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       5       9    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       5      10   -0.00009031    0.00000000    0.00000606
    8.1465    2.7155    0.0000       5      11    0.00008867    0.00000000   -0.00001145
    8.1465    2.7155    0.0000       5      12    0.00005279    0.00000000   -0.00000681
    8.1465    2.7155    0.0000       5      13    0.00001513    0.00000000   -0.00000195
    8.1465    2.7155    0.0000       5      14   -0.00010367    0.00000000    0.00008046
    8.1465    2.7155    0.0000       5      15    0.00012283    0.00000000   -0.00009534
    8.1465    2.7155    0.0000       5      16   -0.00021623    0.00000000    0.00016783
    8.1465    2.7155    0.0000       5      17   -0.00005885    0.00000000    0.00004568
    8.1465    2.7155    0.0000       5      18   -0.00003656    0.00000000    0.00002837
    8.1465    2.7155    0.0000       6       1    0.00126873    0.00000000   -0.00008506
    8.1465    2.7155    0.0000       6       2   -0.00129373    0.00000000    0.00016700
    8.1465    2.7155    0.0000       6       3   -0.00043124    0.00000000    0.00005567
    8.1465    2.7155    0.0000       6       4    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       6       5    0.00126291    0.00000000   -0.00098021
    8.1465    2.7155    0.0000       6       6   -0.00101422    0.00000000    0.00078719
    8.1465    2.7155    0.0000       6       7    0.00094718    0.00000000   -0.00073516
    8.1465    2.7155    0.0000       6       8    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       6       9    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       6      10    0.00007300    0.00000000   -0.00000489
    8.1465    2.7155    0.0000       6      11   -0.00007565    0.00000000    0.00000977
    8.1465    2.7155    0.0000       6      12   -0.00003242    0.00000000    0.00000419
    8.1465    2.7155    0.0000       6      13   -0.00001508    0.00000000    0.00000195
    8.1465    2.7155    0.0000       6      14    0.00012283    0.00000000   -0.00009534
    8.1465    2.7155    0.0000       6      15   -0.00010280    0.00000000    0.00007979
    8.1465    2.7155    0.0000       6      16    0.00012897    0.00000000   -0.00010010
    8.1465    2.7155    0.0000       6      17    0.00006589    0.00000000   -0.00005114
    8.1465    2.7155    0.0000       6      18    0.00002824    0.00000000   -0.00002192
    8.1465    2.7155    0.0000       7       1   -0.00131850    0.00000000    0.00008840
    8.1465    2.7155    0.0000       7       2    0.00143882    0.00000000   -0.00018573
    8.1465    2.7155    0.0000       7       3    0.00016517    0.00000000   -0.00002132
    8.1465    2.7155    0.0000       7       4    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       7       5   -0.00190748    0.00000000    0.00148050
    8.1465    2.7155    0.0000       7       6    0.00094718    0.00000000   -0.00073516
    8.1465    2.7155    0.0000       7       7   -0.00029376    0.00000000    0.00022801
    8.1465    2.7155    0.0000       7       8    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       7       9    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       7      10   -0.00009483    0.00000000    0.00000636
    8.1465    2.7155    0.0000       7      11    0.00010382    0.00000000   -0.00001340
    8.1465    2.7155    0.0000       7      12    0.00003041    0.00000000   -0.00000393
    8.1465    2.7155    0.0000       7      13    0.00001589    0.00000000   -0.00000205
    8.1465    2.7155    0.0000       7      14   -0.00021623    0.00000000    0.00016783
    8.1465    2.7155    0.0000       7      15    0.00012897    0.00000000   -0.00010010
    8.1465    2.7155    0.0000       7      16   -0.00012477    0.00000000    0.00009684
    8.1465    2.7155    0.0000       7      17   -0.00007001    0.00000000    0.00005434
    8.1465    2.7155    0.0000       7      18   -0.00001921    0.00000000    0.00001491
    8.1465    2.7155    0.0000       8       1    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       8       2    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       8       3    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       8       4   -0.00035375    0.00000000    0.00004566
    8.1465    2.7155    0.0000       8       5    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       8       6    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       8       7    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       8       8    0.00101288    0.00000000   -0.00078616
    8.1465    2.7155    0.0000       8       9    0.00037189    0.00000000   -0.00028865
    8.1465    2.7155    0.0000       8      10   -0.00003161    0.00000000    0.00000212
    8.1465    2.7155    0.0000       8      11    0.00003461    0.00000000   -0.00000447
    8.1465    2.7155    0.0000       8      12    0.00001589    0.00000000   -0.00000205
    8.1465    2.7155    0.0000       8      13   -0.00001196    0.00000000    0.00000154
    8.1465    2.7155    0.0000       8      14   -0.00005885    0.00000000    0.00004568
    8.1465    2.7155    0.0000       8      15    0.00006589    0.00000000   -0.00005114
    8.1465    2.7155    0.0000       8      16   -0.00007001    0.00000000    0.00005434
    8.1465    2.7155    0.0000       8      17    0.00006193    0.00000000   -0.00004807
    8.1465    2.7155    0.0000       8      18    0.00002886    0.00000000   -0.00002240
    8.1465    2.7155    0.0000       9       1    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       9       2    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       9       3    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       9       4   -0.00011792    0.00000000    0.00001522
    8.1465    2.7155    0.0000       9       5    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       9       6    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000       9       7    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000       9       8    0.00037189    0.00000000   -0.00028865
    8.1465    2.7155    0.0000       9       9    0.00002117    0.00000000   -0.00001643
    8.1465    2.7155    0.0000       9      10   -0.00001355    0.00000000    0.00000091
    8.1465    2.7155    0.0000       9      11    0.00001589    0.00000000   -0.00000205
    8.1465    2.7155    0.0000       9      12    0.00000434    0.00000000   -0.00000056
    8.1465    2.7155    0.0000       9      13   -0.00000512    0.00000000    0.00000066
    8.1465    2.7155    0.0000       9      14   -0.00003656    0.00000000    0.00002837
    8.1465    2.7155    0.0000       9      15    0.00002824    0.00000000   -0.00002192
    8.1465    2.7155    0.0000       9      16   -0.00001921    0.00000000    0.00001491
    8.1465    2.7155    0.0000       9      17    0.00002886    0.00000000   -0.00002240
    8.1465    2.7155    0.0000       9      18    0.00000696    0.00000000   -0.00000540
    8.1465    2.7155    0.0000      10       1   -0.00006897    0.00000000    0.00000242
    8.1465    2.7155    0.0000      10       2    0.00026076    0.00000000   -0.00001220
    8.1465    2.7155    0.0000      10       3    0.00005215    0.00000000   -0.00000244
    8.1465    2.7155    0.0000      10       4   -0.00005215    0.00000000    0.00000244
    8.1465    2.7155    0.0000      10       5   -0.01800000    0.00000000    0.00120683
    8.1465    2.7155    0.0000      10       6    0.01039243    0.00000000   -0.00069677
    8.1465    2.7155    0.0000      10       7   -0.00750024    0.00000000    0.00050286
    8.1465    2.7155    0.0000      10       8    0.00749969    0.00000000   -0.00050283
    8.1465    2.7155    0.0000      10       9    0.00149998    0.00000000   -0.00010057
    8.1465    2.7155    0.0000      10      10   -0.00000106    0.00000000    0.00000004
    8.1465    2.7155    0.0000      10      11    0.00000527    0.00000000   -0.00000025
    8.1465    2.7155    0.0000      10      12    0.00000176    0.00000000   -0.00000008
    8.1465    2.7155    0.0000      10      13    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      10      14   -0.00175800    0.00000000    0.00011787
    8.1465    2.7155    0.0000      10      15    0.00126873    0.00000000   -0.00008506
    8.1465    2.7155    0.0000      10      16   -0.00131850    0.00000000    0.00008840
    8.1465    2.7155    0.0000      10      17    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      10      18    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      11       1   -0.00026076    0.00000000    0.00001220
    8.1465    2.7155    0.0000      11       2    0.00071087    0.00000000   -0.00005004
    8.1465    2.7155    0.0000      11       3    0.00015146    0.00000000   -0.00001066
    8.1465    2.7155    0.0000      11       4   -0.00015145    0.00000000    0.00001066
    8.1465    2.7155    0.0000      11       5   -0.01662056    0.00000000    0.00214547
    8.1465    2.7155    0.0000      11       6    0.00959603    0.00000000   -0.00123871
    8.1465    2.7155    0.0000      11       7   -0.00777632    0.00000000    0.00100381
    8.1465    2.7155    0.0000      11       8    0.00777575    0.00000000   -0.00100374
    8.1465    2.7155    0.0000      11       9    0.00171227    0.00000000   -0.00022103
    8.1465    2.7155    0.0000      11      10   -0.00000527    0.00000000    0.00000025
    8.1465    2.7155    0.0000      11      11    0.00001774    0.00000000   -0.00000125
    8.1465    2.7155    0.0000      11      12    0.00000622    0.00000000   -0.00000044
    8.1465    2.7155    0.0000      11      13    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      11      14   -0.00172190    0.00000000    0.00022227
    8.1465    2.7155    0.0000      11      15    0.00129373    0.00000000   -0.00016700
    8.1465    2.7155    0.0000      11      16   -0.00143882    0.00000000    0.00018573
    8.1465    2.7155    0.0000      11      17    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      11      18    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      12       1   -0.00005215    0.00000000    0.00000244
    8.1465    2.7155    0.0000      12       2    0.00015146    0.00000000   -0.00001066
    8.1465    2.7155    0.0000      12       3   -0.00001611    0.00000000    0.00000113
    8.1465    2.7155    0.0000      12       4   -0.00003029    0.00000000    0.00000213
    8.1465    2.7155    0.0000      12       5   -0.00489503    0.00000000    0.00063188
    8.1465    2.7155    0.0000      12       6    0.00191926    0.00000000   -0.00024775
    8.1465    2.7155    0.0000      12       7    0.00221455    0.00000000   -0.00028587
    8.1465    2.7155    0.0000      12       8    0.00171227    0.00000000   -0.00022103
    8.1465    2.7155    0.0000      12       9   -0.00044289    0.00000000    0.00005717
    8.1465    2.7155    0.0000      12      10   -0.00000176    0.00000000    0.00000008
    8.1465    2.7155    0.0000      12      11    0.00000622    0.00000000   -0.00000044
    8.1465    2.7155    0.0000      12      12    0.00000115    0.00000000   -0.00000008
    8.1465    2.7155    0.0000      12      13    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      12      14   -0.00080980    0.00000000    0.00010453
    8.1465    2.7155    0.0000      12      15    0.00043124    0.00000000   -0.00005567
    8.1465    2.7155    0.0000      12      16   -0.00016517    0.00000000    0.00002132
    8.1465    2.7155    0.0000      12      17    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      12      18    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      13       1    0.00005215    0.00000000   -0.00000244
    8.1465    2.7155    0.0000      13       2   -0.00015145    0.00000000    0.00001066
    8.1465    2.7155    0.0000      13       3   -0.00003029    0.00000000    0.00000213
    8.1465    2.7155    0.0000      13       4   -0.00001611    0.00000000    0.00000113
    8.1465    2.7155    0.0000      13       5    0.00410932    0.00000000   -0.00053045
    8.1465    2.7155    0.0000      13       6   -0.00327940    0.00000000    0.00042332
    8.1465    2.7155    0.0000      13       7    0.00171227    0.00000000   -0.00022103
    8.1465    2.7155    0.0000      13       8    0.00221480    0.00000000   -0.00028590
    8.1465    2.7155    0.0000      13       9    0.00044297    0.00000000   -0.00005718
    8.1465    2.7155    0.0000      13      10    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      13      11    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      13      12    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      13      13   -0.00000093    0.00000000    0.00000007
    8.1465    2.7155    0.0000      13      14    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      13      15    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      13      16    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      13      17    0.00035375    0.00000000   -0.00004566
    8.1465    2.7155    0.0000      13      18    0.00011792    0.00000000   -0.00001522
    8.1465    2.7155    0.0000      14       1   -0.01800000    0.00000000    0.00120683
    8.1465    2.7155    0.0000      14       2    0.01662056    0.00000000   -0.00214547
    8.1465    2.7155    0.0000      14       3    0.00489503    0.00000000   -0.00063188
    8.1465    2.7155    0.0000      14       4   -0.00410932    0.00000000    0.00053045
    8.1465    2.7155    0.0000      14       5   -0.00906334    0.00000000    0.00703457
    8.1465    2.7155    0.0000      14       6    0.00508612    0.00000000   -0.00394762
    8.1465    2.7155    0.0000      14       7   -0.00660164    0.00000000    0.00512390
    8.1465    2.7155    0.0000      14       8    0.00513575    0.00000000   -0.00398615
    8.1465    2.7155    0.0000      14       9    0.00161336    0.00000000   -0.00125222
    8.1465    2.7155    0.0000      14      10   -0.00175800    0.00000000    0.00011787
    8.1465    2.7155    0.0000      14      11    0.00172190    0.00000000   -0.00022227
    8.1465    2.7155    0.0000      14      12    0.00080980    0.00000000   -0.00010453
    8.1465    2.7155    0.0000      14      13    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      14      14   -0.00140646    0.00000000    0.00109163
    8.1465    2.7155    0.0000      14      15    0.00126291    0.00000000   -0.00098021
    8.1465    2.7155    0.0000      14      16   -0.00190748    0.00000000    0.00148050
    8.1465    2.7155    0.0000      14      17    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      14      18    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      15       1    0.01039243    0.00000000   -0.00069677
    8.1465    2.7155    0.0000      15       2   -0.00959603    0.00000000    0.00123871
    8.1465    2.7155    0.0000      15       3   -0.00191926    0.00000000    0.00024775
    8.1465    2.7155    0.0000      15       4    0.00327940    0.00000000   -0.00042332
    8.1465    2.7155    0.0000      15       5    0.00508612    0.00000000   -0.00394762
    8.1465    2.7155    0.0000      15       6   -0.00319071    0.00000000    0.00247649
    8.1465    2.7155    0.0000      15       7    0.00211928    0.00000000   -0.00164490
    8.1465    2.7155    0.0000      15       8   -0.00465727    0.00000000    0.00361477
    8.1465    2.7155    0.0000      15       9   -0.00093148    0.00000000    0.00072298
    8.1465    2.7155    0.0000      15      10    0.00126873    0.00000000   -0.00008506
    8.1465    2.7155    0.0000      15      11   -0.00129373    0.00000000    0.00016700
    8.1465    2.7155    0.0000      15      12   -0.00043124    0.00000000    0.00005567
    8.1465    2.7155    0.0000      15      13    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      15      14    0.00126291    0.00000000   -0.00098021
    8.1465    2.7155    0.0000      15      15   -0.00101422    0.00000000    0.00078719
    8.1465    2.7155    0.0000      15      16    0.00094718    0.00000000   -0.00073516
    8.1465    2.7155    0.0000      15      17    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      15      18    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      16       1   -0.00750024    0.00000000    0.00050286
    8.1465    2.7155    0.0000      16       2    0.00777632    0.00000000   -0.00100381
    8.1465    2.7155    0.0000      16       3   -0.00221455    0.00000000    0.00028587
    8.1465    2.7155    0.0000      16       4   -0.00171227    0.00000000    0.00022103
    8.1465    2.7155    0.0000      16       5   -0.00660164    0.00000000    0.00512390
    8.1465    2.7155    0.0000      16       6    0.00211928    0.00000000   -0.00164490
    8.1465    2.7155    0.0000      16       7    0.00402931    0.00000000   -0.00312738
    8.1465    2.7155    0.0000      16       8    0.00245748    0.00000000   -0.00190739
    8.1465    2.7155    0.0000      16       9   -0.00091527    0.00000000    0.00071039
    8.1465    2.7155    0.0000      16      10   -0.00131850    0.00000000    0.00008840
    8.1465    2.7155    0.0000      16      11    0.00143882    0.00000000   -0.00018573
    8.1465    2.7155    0.0000      16      12    0.00016517    0.00000000   -0.00002132
    8.1465    2.7155    0.0000      16      13    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      16      14   -0.00190748    0.00000000    0.00148050
    8.1465    2.7155    0.0000      16      15    0.00094718    0.00000000   -0.00073516
    8.1465    2.7155    0.0000      16      16   -0.00029376    0.00000000    0.00022801
    8.1465    2.7155    0.0000      16      17    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      16      18    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      17       1    0.00749969    0.00000000   -0.00050283
    8.1465    2.7155    0.0000      17       2   -0.00777575    0.00000000    0.00100374
    8.1465    2.7155    0.0000      17       3   -0.00171227    0.00000000    0.00022103
    8.1465    2.7155    0.0000      17       4   -0.00221480    0.00000000    0.00028590
    8.1465    2.7155    0.0000      17       5    0.00513575    0.00000000   -0.00398615
    8.1465    2.7155    0.0000      17       6   -0.00465727    0.00000000    0.00361477
    8.1465    2.7155    0.0000      17       7    0.00245748    0.00000000   -0.00190739
    8.1465    2.7155    0.0000      17       8    0.00402968    0.00000000   -0.00312766
    8.1465    2.7155    0.0000      17       9    0.00091542    0.00000000   -0.00071051
    8.1465    2.7155    0.0000      17      10    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      17      11    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      17      12    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      17      13   -0.00035375    0.00000000    0.00004566
    8.1465    2.7155    0.0000      17      14    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      17      15    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      17      16    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      17      17    0.00101288    0.00000000   -0.00078616
    8.1465    2.7155    0.0000      17      18    0.00037189    0.00000000   -0.00028865
    8.1465    2.7155    0.0000      18       1    0.00149998    0.00000000   -0.00010057
    8.1465    2.7155    0.0000      18       2   -0.00171227    0.00000000    0.00022103
    8.1465    2.7155    0.0000      18       3    0.00044289    0.00000000   -0.00005717
    8.1465    2.7155    0.0000      18       4   -0.00044297    0.00000000    0.00005718
    8.1465    2.7155    0.0000      18       5    0.00161336    0.00000000   -0.00125222
    8.1465    2.7155    0.0000      18       6   -0.00093148    0.00000000    0.00072298
    8.1465    2.7155    0.0000      18       7   -0.00091527    0.00000000    0.00071039
    8.1465    2.7155    0.0000      18       8    0.00091542    0.00000000   -0.00071051
    8.1465    2.7155    0.0000      18       9   -0.00036418    0.00000000    0.00028266
    8.1465    2.7155    0.0000      18      10    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      18      11    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      18      12    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      18      13   -0.00011792    0.00000000    0.00001522
    8.1465    2.7155    0.0000      18      14    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      18      15    0.00000000    0.00000000   -0.00000000
    8.1465    2.7155    0.0000      18      16    0.00000000    0.00000000    0.00000000
    8.1465    2.7155    0.0000      18      17    0.00037189    0.00000000   -0.00028865
    8.1465    2.7155    0.0000      18      18    0.00002117    0.00000000   -0.00001643
    8.1465    5.4310    2.7155       1       1   -0.00000001    0.00000000    0.00000000
    8.1465    5.4310    2.7155       1       2    0.00000007    0.00000000   -0.00000000
    8.1465    5.4310    2.7155       1       3    0.00000005    0.00000000   -0.00000000
    8.1465    5.4310    2.7155       1       4    0.00000002    0.00000000   -0.00000000
    8.1465    5.4310    2.7155       1       5   -0.00007212    0.00000000    0.00000484
    8.1465    5.4310    2.7155       1       6    0.00009160    0.00000000   -0.00000614
    8.1465    5.4310    2.7155       1       7   -0.00017308    0.00000000    0.00001160
    8.1465    5.4310    2.7155       1       8   -0.00008654    0.00000000    0.00000580
    8.1465    5.4310    2.7155       1       9   -0.00005769    0.00000000    0.00000387
    8.1465    5.4310    2.7155       1      10   -0.00000000    0.00000000    0.00000000
    8.1465    5.4310    2.7155       1      11    0.00000000    0.00000000   -0.00000000
    8.1465    5.4310    2.7155       1      12    0.00000000    0.00000000   -0.00000000
